uuid,id
9A3F1EB7-2671-40A4-B16D-DB7D688FF2B3,PLU
9DC47016-4C1A-4712-BE86-A5799CC820B1,FRA
5E9E62D1-F8C6-4400-BC83-1FBC09BF525A,BZO
1C97674A-107A-4D89-9A87-B70EFFF89EB9,LBG
889754E8-E0D3-49E7-A20D-5B0A940D8542,VLC
C16CC3F6-78EB-4FF0-AAA2-097424FDDE19,NUQ
2DC9CD56-1B3A-4C78-AC2D-6AE3D33C2ED4,PMO
0A4050CE-2D69-438C-BEDF-F2C9065668F6,KZG
918D42A7-EEC8-425F-AE18-7E26CD2DB31E,NCY
443D7596-22D0-4868-A05A-9FE72FAED5C6,""
3AC5723E-196D-4C68-AED6-D8A3C9377FBE,TRD
A2448C71-2276-4E17-993D-B1FFCFB34E3A,TRD
65DA4EF3-B268-4DD9-8EAB-840DDF671E05,BRN
8D671CB3-1D86-4B73-82F5-0AFD4E2EA6BC,RJK
20819E15-B876-43D4-B3F1-8C065D3A1600,NTB
8102C41D-785D-4D8B-96FB-6F41F0DB676C,AMS
F5C206E5-49D0-44B7-8F35-370EA4FC0ED0,SVG
5311DC48-1771-4B28-9ABE-95DCE401584F,KRS
5298CB00-2BD0-4D7A-B201-220EA04E361D,SZB
6F6B5433-310B-43B3-90AD-65BA2067B3C7,SDU
7333D5A8-86D5-4F2F-96CC-1FFCBF811884,TRD
B31391AF-D1E9-4A94-A249-738C0B1B29A0,DCG
3A0F12DD-21F3-4B1B-8476-D0C82ABAFBEC,QLF
EDDB4798-4390-424B-ABE4-AB23ED814B29,EME
254836D3-DDFF-4D96-B936-BDD7847C2424,LTN
3D9E4D1A-D193-48A1-A876-EEA71FD36527,ESS
0DFBFFDC-DD1C-48BF-B120-7A60CF757807,GRQ
03EF36A4-C6A7-4F4B-9B5A-5F4D148FF9D7,XDA
084E590E-9FBD-4567-8E41-0A625BC3763B,PAD
F4D63E9E-940C-45FD-9471-D0C62C38A12D,SVG
7B33D3D4-D22F-4F45-9A19-CD1BB8BE6169,NCE
BD149751-6FF2-4FA2-ACFC-1EF1409A6310,BLR
8ACC70E9-68FA-47A2-88CB-9DEC1C17606D,CGH
D5E72817-4F15-4364-8B80-4C34232621A0,ANR
F0AF9D6D-7CF6-4AE6-A1D7-45AEFB18B50B,NAP
D8C575C7-491A-4A6C-934D-3248E6533D57,AMS
FF5F097D-386E-4110-8169-B491D244BEAE,MST
433DFFCA-EB6A-41A4-B8B0-E9CDE6E0F0AC,STR
1EA7EFF4-B88D-4F13-AEF8-69982C191AEC,SXB
D0488D53-8C6F-4A7D-94BA-D41E7BD1EDE9,XBQ
B979515F-58B5-4E9C-9DE5-3769FAE550E0,SDR
904E959A-5283-43F5-ACD2-CD6874D85536,KRS
98059247-6CD9-4B3B-AAB6-9949DEDB1554,LIL
4A25E676-0044-4C2E-9BAB-284AC97F7A2F,LIN
53A54F98-3B98-451F-B65B-E5A7ADF3982B,KRO
6246045D-18F0-447D-8134-5C315EB705DB,PMO
79841AE4-98C3-45C2-823E-281D385C1364,""
FA4F746D-3645-42D5-928D-F078128E1C2A,PAC
14BB7ED4-F311-45E9-8712-3FDBC6F7DD8C,GOT
49E44E01-9765-41BB-80A9-3DC1BFEE715E,OSL
FBE5D722-1061-45BA-A783-355F623CCBD4,LED
4689953A-CB04-4D94-BCB9-F9644B76C254,RUN
A5BF2000-DDF9-402B-85CA-12E92EA081E6,LCY
4F277C6E-751C-40F0-A85C-77B0A7DD37E4,SFO
B48A764B-16A6-4D44-80A8-A4687EFC8372,BGO
35872F16-DBA0-4F1E-A463-DBB31835426B,ZRH
D10DDE1C-C871-41AD-B116-B43AD1DE11B0,HLP
35311865-F7D0-43F1-9EFD-56E37B9943AD,MBW
9B204928-9261-4989-BCCC-F5111C84B549,RUH
3F35C531-E34C-4F69-9E09-FE230EF2E670,QPG
0B043295-5356-426C-A219-378E2341EE98,CLQ
8B5C05C1-B25E-4CE5-8130-067E350DA8EF,SYD
A46A68E6-720A-43D2-9D68-8C73CB6E2B69,ULC
E21A808F-8FF1-4624-B9C7-C567240EB5AF,MRS
A2E34F9F-9149-4A94-802E-4C43879CF010,LIN
7ED95A19-24BB-4EEC-8F79-0310F2DD9E8A,TRN
B5513E7C-A851-4F29-BC84-F1ADC8DD080C,VIY
45B77E3A-9C5E-417B-B187-640C30D301EC,WIE
6D74932E-F83D-40E9-A75B-3E9895676F03,ZAZ
D628FF27-3BA8-4F85-96B0-6AB2E7D79F8F,SVG
10DE4F04-43DC-43A0-A5C3-2BE28D689E53,""
1168B6FD-0F86-4E3B-A079-05F4725DF501,LCY
932242D9-E075-41D1-B446-BD87D3D5C9AB,OBF
A22E4B53-F62B-481E-B5E3-5604AA36B9AB,RTM
A7561297-9D03-4999-B061-0FA8E69C3868,BRN
E7AF5A64-0D2A-4C88-9770-41CB258DADF3,BMA
0836DAAB-B06F-4B48-93C5-36A4913B0511,LYN
E9ECE902-90BF-4AAC-87FC-D057F07D4577,GRO
CD59AB8B-9E03-4748-A1A5-B4EFF2AA2024,CRL
8F583D3E-5F44-4CF7-8354-2BA72BC25F84,IEV
02BE5DA5-2CFB-4406-BC93-4D0D0C71571C,QGW
9C71332C-1821-40B3-A264-08B0C04972D4,""
4BD7C212-67B7-4533-95EF-E31973EC0CC8,CSO
214D5D52-626B-41FC-BCB5-C8D19AA9373B,ORY
2C182B2A-B68A-4B1B-AC36-ED0A284CD59C,ESS
0C61CAB8-1203-4033-84E4-1EE472C68CAB,BUR
0EFCCA69-1612-4188-AD4C-4698E5F89E28,MAD
F16463A6-BF0E-44B0-8EEF-1C5EEB7D7A79,EGC
5246A798-7890-41EC-A902-DF843A179E7B,NUQ
07B19F41-553A-42A2-9727-4A0DC38A0DBD,CGH
5E0375B1-3A24-469C-9E8F-080C4AF95741,NUQ
04742BD7-1889-4AEA-976F-789BA66533C7,QNJ
4F4E60CF-5F91-443E-82E4-4DF142705B96,ZRH
0B35CF46-850C-47D0-8FBE-D026C1DB15D4,GRX
DA6CB838-404B-4713-8702-6980514F89A5,TAR
7CB4A90C-41C3-4C3B-A9B4-9CEEF8A0CAE3,MPL
