uuid,id
E9F35B2A-CFFE-4EEC-8CC3-BEF6A946FDF0,VIY
2D64D3F3-1BB4-471E-8672-24F08F2382B8,PDX
A6B4AD08-8E09-493D-8B61-24BBFF9693AC,""
B507C7E5-435E-4B04-A8FA-57278729A792,CGH
5F7423F0-2333-47A8-A4B3-E57F32B46805,LIN
3F1318A5-5977-4344-871F-B116BC35FFAD,FKB
A6407873-C452-4EFC-9763-88EB9DB90D6D,OSL
578A03E1-B651-4FF8-8D2C-18617C107F69,FLR
52850DFB-6F45-46F0-B712-5F43E094D0D7,AHZ
DACB9DA6-E537-49F1-B401-F3C48C3FC02F,OSL
C306D6BA-07AC-42AB-8495-400AC4F3F6B9,PRY
60E4E598-FEC8-49EC-A402-D5479064DDD4,BSB
BEB9FC5B-DF65-4F9B-AE51-4C946A9E8E5E,ZRH
4987127D-5215-4349-B649-DAA3E02CD7F4,CPH
C0EBD39D-5E53-429D-BF23-41C25479B601,OSL
F14EFF7B-0360-4CE5-955B-9A3E14890B46,SVO
8138C480-4086-4649-9887-E3BA4FDDD401,UTC
CEE4AEB8-59F1-4B8B-8063-962F47746E8D,LIN
FAE0C030-E6B6-4019-B562-11C9A1BB04AE,VIY
35D39278-1F75-4CB0-BA9B-7BCF515A1CD3,SDV
074305CE-F580-453B-8DE1-9F900D95099C,THF
28947D24-3E7E-4104-9B83-714BCAC58A75,CSO
19803B2B-9535-4AAD-AFC4-46E28142AACA,BMA
9007175D-5AF2-4953-999F-8DA64C68C78E,PCT
02B78A27-AA41-46EE-90AB-BDFA24247AAC,BRU
EA48FFF8-A351-43CA-AE52-CAF73EC4FB9E,QSC
DCEEB9C6-07D0-4A94-B8BD-DBD6447FE635,CGH
CA5BC747-E4C7-438E-A0B8-BBED6F79A397,RKE
0FA452FF-6BD6-4898-893E-B47D865BB91F,VIY
579FB9B3-E891-41E7-9364-9D82EE1DF56D,KJK
416B0640-3AEC-4E4E-B20D-A8619D078120,CPH
2A0D1343-B151-4513-8C80-C9C5E653A340,GRU
C20B1499-41EB-4E02-9530-FEE88044B94D,CIA
CCB049C4-F95D-4A85-A259-D33A8208670D,UTC
AEE14392-00EE-439C-A79F-8AB0063B949B,UDE
7BF868CC-E19A-4820-99E7-615BB0F3ADF5,SVO
8392C14D-A03F-4941-B058-0EADA4D3060D,EKT
9C330A02-0246-4E53-950A-F90E10A07E4F,MLH
C56E99F7-1F08-4F46-9EC3-92B9C3DAD78A,LBG
D9A3D552-CEDF-457F-AE18-715ED155DE8C,SGE
1A20EF9B-CEE7-4F08-B0B3-F48B2884EB1F,SVO
C228C03A-F456-4F3B-9C89-7E4D2259BA8E,AMS
4AF2117F-6B71-402A-B22D-B9F68DBB3BE1,PER
FF1F9197-A9D6-46BD-88DE-8F47CAC52867,""
35E50F6B-5A31-49DF-B304-FF848C5AED1E,AVB
79DA416D-AC98-4C22-BD58-FE0C384FF8E5,KWI
73BF34A5-BEAC-4613-8A77-5A65CA3A8458,MEB
F6B3A300-43B8-4870-B6B1-BF3666F016AB,BRU
82DD186D-1907-44C9-A660-2E6A5DEBBFD0,DMK
B1AAA040-1CBA-4D7A-B0E2-1EA97C5389EE,NCE
43D8DC7E-B623-4CDE-B70A-0CBAC803DCB1,AES
1455E0CD-24C9-4E71-969B-2A3C53D7E965,NAP
99A811B3-48B3-40CA-98EC-86B2A850C337,GKE
8E1EF420-7E1F-46BF-B6E4-616848360FED,BOD
CD30E9A4-C783-4E43-BC18-676D9D00AD8F,CIA
C1302C47-A77A-469F-9FB3-88915C0DDD9A,BDU
5F1DC95C-26B0-401D-AC07-DD9381F287E0,MST
41A28468-08A1-4B76-9954-9161BDCC9D2A,SVO
FD413A81-3EEB-4485-A165-6C8A1CBBA9FD,EIN
43AF6182-D836-4680-94C7-2AD75C5B1496,OSL
5CD8954F-B561-4A93-9CF3-26A3B2459AEA,FNC
CCBF9368-C7C2-4617-8C2C-EE73AF10B4A4,NUE
6AECA5D0-F549-413F-8B1A-30DD418B5880,URO
5644A5B1-EB5F-4B35-93F5-B435251B067A,BMA
C5455AE2-1A5E-4DDE-8E57-F433C2BFD24A,PLU
6F2FE95E-EA30-49B1-9C1C-E74E0072D113,EVE
972B4E7D-BCBF-41CC-A80A-1317F04E2487,BOD
80B9D169-63F7-40F6-A32A-3E10BD8DA48B,""
6FE79A33-3415-428F-9289-8057EC5AAB12,CTA
8F4B48CB-017A-43C8-A2CE-2E560B45E67F,ESS
0ED3FA50-FC8F-4604-A301-672E9E1D9174,HMR
BFA48BFD-EE2F-4CC4-A1FD-2077E355C5EC,KJK
5551C523-CBD9-440A-96AA-459AB2B66EB2,AGP
D0BCAEC3-9417-436B-BBF1-8E421DAD7BE0,VIY
A33D3BB1-E670-455E-BFD0-307FB79D8242,BGO
9DBEBDBC-571E-4428-A67A-476BB9BE6191,VIY
FC2F29A0-CE8F-4AE3-BE75-822095F9A0C6,SDU
91006B0B-C817-4B24-A9E9-E270A9A62509,RYG
E4E0B849-2FED-48BB-AC61-6F54D688DADE,GRQ
650AF3A0-DD56-4DAA-B087-CAD87A78BB57,NUE
9C9904E2-4C05-4D54-B27D-FA8E0F828C31,RKE
47D6B08D-24B1-423E-9173-AFB53EE7EBDA,CIA
C604C758-4119-41B0-8D73-796745DD2240,""
1EB0B097-B778-43C6-8C78-AFA83F5ED191,OSL
31971B3E-2F80-4F8D-86BA-1F2077DF36A2,HND
6C7C53D2-56C3-413E-8921-8B102704A566,""
1C4EA359-A27D-454D-95FD-110E35832BED,""
55C485BF-765A-47DB-AB9D-AA231A549737,STR
98C33CFF-C69F-4703-B416-68CD8A33383A,GSE
7514AFC4-A71C-41D9-881C-A0ED62A165D6,AEP
6B1991A4-5458-4BE5-A3D8-CFAD51B22BE9,OSL
02AD98D0-2F75-4A3A-90A0-CD35149F1376,UTC
28FAD2E4-F1B7-4BFB-B243-5A457E6E830F,YIW
D11795A9-3112-4B39-B4B1-FDBC9C3839DC,AMS
BF262E16-10BF-4AB6-9598-F76ADA3B0C64,TRN
39BD7200-C20A-4790-8B09-5E0A039E9B39,BGO
5317101E-31CD-46CB-9DDC-DBB9751CB209,AES
1C8916E8-E805-4826-AE76-1FC1116B981E,LCC
D8A9E14C-0A84-5D49-A9AA-C78AAB225FA4,THF
AB82E31B-00E6-42C0-B93B-97477AF582C6,MAD
CF759C71-5252-4AE7-9C87-58CAB85FC111,OSL
DAAD9E21-89AE-475C-8723-8D3AEB6F7C10,ITM
E7A8AF2A-3BCB-4477-AF26-5DB0A6B495BB,NHT
C4D2237E-F1C9-493F-B54D-C1DC019D908A,OVB
6297757F-8F40-4325-908D-97DE86FAC43E,ORY
4AD1CF56-0196-4E2F-A541-0206BEBD74DD,CIA
C94AF7C8-6B06-42AF-82A8-51455E452EAE,LCY
D6F76AD8-A2EA-4FCE-86C8-3DF4A73188ED,MMU
28F5B3D9-651E-4EBC-AC97-3CB99035220A,NCE
FA3CAA68-60AF-4135-BE8E-AB29F792E87B,QPG
CF8C7987-835C-47F9-9809-4AF2F5761B18,RTM
FBEBC5EB-1EC3-4711-9C60-B772926FCB7F,TRD
857ADA53-68B4-471C-801B-A521C271160B,LIN
F7173B44-1414-4579-A3DB-617A823B2DF5,THF
4751866C-4A55-4713-B98A-BEA418A96701,SWZ
0E6A8CD8-F434-46E6-8DA8-9B74E56FEA07,RTM
77E52985-807B-4965-B6A8-1BEB50F7811D,BFE
3E77D113-0E18-4EB6-965C-B941B56875D9,LIN
322A2275-3A09-4406-9680-09565E764B0D,KRS
2EFB7E0F-E3FE-4341-9704-84FB4203708C,APX
F841D03D-1261-4606-8C65-4291BCA68E9F,""
2F99150E-EB42-440C-9CFD-6C8CC716CD66,CGH
6E45AE66-1829-41F8-B79C-8D7EFD7E5A55,""
4D988FCD-C30F-4D60-968F-CA7C159ED3E8,ANR
A68786CE-7ECE-4BD3-BDA7-41D6D68FFE13,RNS
A7FFBB12-2FA2-4311-A921-B95A0B45590F,ARN
4FD98DDE-FD74-440D-8522-5426E6596E52,CGN
8CDD3D0D-3122-4430-AE83-544966EC09CB,SIR
FBE83594-0FA2-43AD-8C49-A1B90E3F17C3,NUQ
6444CA22-A892-49C1-9404-E8CC98DA0CA8,AZI
85F66C46-8F6B-4243-991B-837A16A73880,UTC
34CB6E78-1FBA-4870-B917-70FAD70AEEB3,ENS
80E13D92-FEE4-4CC8-96F7-54BC20D02D7B,GBA
2DEA1881-CFDB-4D6B-92F1-EC911CF0ABEA,NCE
4287DD45-9BE0-405C-82FB-EDBB36742CE2,""
EBE5E7D6-EFF2-4A65-889C-D744251789E4,RKE
FB2152B1-C126-4CD4-914D-4F99BDCEE220,HKG
1237F4D1-1425-4738-9328-70D683A14B08,CDG
2B0FDC35-384F-4C17-B151-3078DC0CF172,QSA
F3FACA8B-2CEC-443D-82BB-920B3BBB25BE,SZB
262EF87B-2A7B-40DA-9EA0-6EF23E7A3E08,CGH
A12B0AAF-90B8-40D2-A457-D152580F94BA,UTC
9A5B53F5-6807-491D-A96C-DC41BE1320F3,ANR
5D033618-4813-4A18-BC9D-BF20B72A59DD,NTE
7C8C0BB4-BEC7-4B51-BE0A-63D7321D62BC,MEB
670A5D54-F23A-4F59-A18F-1CE7F6A70423,MLG
470D6DC3-1EA6-46A7-B3E2-7AFFBD5A8282,UDE
3B31889F-BC4C-41E0-84D1-01F1084AD2B0,AGH
9A943FD9-F7E1-4DD7-BBF4-2586C5995C87,GSE
D16F7285-706E-4475-B4F2-22A29E9939F8,CPH
D646E9A9-A70D-484E-AFA1-7D3FB3DEBD21,FMM
07678DFA-F65A-4B91-9B08-A2A38ECF4AFE,OSL
FE35BD6B-B3B8-418C-820E-D37E5EC5237C,LIN
13300378-55A9-4619-A914-8CA2EF177A1F,BHX
D6078BB3-B424-4B4A-9B84-7DA36EE00178,ESS
FD776F7E-1CD1-474B-B16D-78B23E62E632,DCA
D75FCD28-BB65-48F8-BC83-DB87A47EE831,MAD
4F60019D-F765-4970-98FB-2BB2C60E7637,WIE
1E60CC18-B542-4C3E-9DC2-83BD140D095E,MJF
281ADBC3-E3A1-4190-A899-EE6F08F85725,CPH
63C09B30-33C8-485D-8FF7-607905BAB4A0,IAD
F998E5DB-5006-4F2D-9245-B428AF423ED4,MRS
7F8FE779-A2DB-4849-AAFE-9240BE18E8AF,QPG
800A9984-C9A9-4C75-89BC-F49F4FA8FE85,FNI
5AC31434-78CE-4782-8AE4-89E518ABB4C6,AEP
8747BDE4-A4DC-4641-93A7-76126E867291,UTC
63E99061-94F9-4FBE-93EA-F199A3FE230B,BMA
23A5722B-CF3B-46A0-9D60-DDC459AAB82C,DCG
C28593F1-9632-48AA-955B-4CBC374B2926,PKC
8ED8FB9F-B670-47C4-A23B-D34A7E938557,SWZ
D81E8136-631A-4D57-8E0E-B79399A0CCDC,BMA
5AB893C4-ED76-4F5E-894B-258EE338CC42,OSL
07BE9AE6-8D88-4C89-AEEE-F61A77007CB8,NUQ
A1666AED-B728-46B1-9F07-8241195F705F,TNF
705A5DD2-5FDB-4888-81E2-543AA7A9615C,LIN
36FE276B-1B96-45A7-B7F4-9D0FB8BD59E6,UTC
2C77CBC1-EF89-406C-A7D0-806116AE4B84,GSE
1B2FE931-C462-4E16-9FDD-A6783BF9C321,CFE
C6F56DEF-C437-4331-9EC9-5C7DBC257715,BWU
422E7B41-8A87-426F-B1B7-D20D52A8A4F9,REG
7A92FB4E-6278-4B60-8CF9-BE551A5D4299,NAP
5B7693C4-BB00-428A-89D1-7414C80453FE,UTC
F6B16CA3-C9CE-460B-84BD-4846674B2830,RNS
66D4E33F-5764-41F1-BC68-AADDFA4A1568,EIN
6E0CF694-B238-43B9-80D4-93130B495E89,TUF
633AB03D-E9A9-4206-9DDE-2814A9293A04,""
05D77E58-B639-4A4A-A00B-948E9812888B,TNF
F6CDF895-AB29-4058-ACF1-6FC3A4A5E0F1,""
9730235A-8E21-4F64-B641-0EC2CCFA39CB,BGO
B79EA1EE-E633-4F22-AAB5-E6174ED2AB35,STR
DA8CC075-352E-4681-8D9B-A4731257FC96,CTA
81BF94B8-1251-492A-92E2-9CDD50BBE92A,TLL
C309DFD5-A020-4C62-97A6-6D51332B0126,MCY
370C8A93-8627-4BF1-963A-5DB0F210A6DD,FRA
6971607B-6345-4172-9429-B9BBF6AF9B3A,AGP
3578F1DF-DEAD-474B-9EE4-54681B873F36,UTC
FCCF66DA-0A08-4C8C-835A-EA1890AB0296,RSE
3424E5EF-8C2C-4104-833A-0F0505867FCB,QPG
F875B688-5CA2-413F-8098-ED7297F90F60,""
2C3B547B-5197-4F0C-914C-BE253797A667,KRS
AE161429-642D-4787-AC23-03FD79345A55,TRD
76208708-08BF-4474-9CEE-171699786101,MAD
0B4FECB0-047E-4B1D-B307-3C3D4ED7FD73,HAM
9FC7AD63-9BA5-44AA-ACFE-478FCD89F4A4,BRE
55D571D2-97EA-4AA4-90DC-C18624ABE5A2,NVK
8AB6454F-42EF-4D30-B421-3E6A80C31958,BRI
D14AC844-D213-45A5-A394-3AD58C216B71,CIA
7470AA1A-5F10-494E-9739-0BF9B5CFA363,UTC
9E4CA379-B8F1-478E-85E2-2C3CCD7AD507,""
370B15A4-5BC2-4884-BED0-523C67A6E87C,RYG
DA1D36AE-8C6B-4F96-9ACB-F5A7BCAA3E7F,CPH
D2E4EC2E-EC85-425D-9A8E-9676C4AD6A4A,BOH
41B6EF64-A31A-49E4-B498-282C7C346E59,REC
D1678998-5BCE-4A2E-9CA0-AE68560B39BA,ART
5E16708E-5BB0-4B9A-8706-E8C0413382A0,KSU
B2ABE672-1AC0-4970-969B-E428796D501E,CLO
4CABB77F-A2B7-4AE8-98E2-EDAF6A31C6FA,LPA
9AEA58CC-8B73-4DE5-8327-D0AE20F49F14,RBA
ED15E4AA-B8E0-4DB6-8032-AC9630A0CA2A,ORY
42EEA343-7AA0-4F9E-A092-97922327C7CD,TOS
F743DC4D-EEBA-44CE-B07A-90AB8E2403AE,CAS
88CADE4B-5954-4842-A9FE-7181430A77C9,""
7CCA954D-AE7C-492E-91F7-DD4BED37AFEA,WOE
702BFFB4-828D-41E3-B361-D9D3C2D87779,""
7142B48F-B9D9-45A5-A28E-D80A050E6986,BCN
B506490B-4F6F-47BD-969F-EB73056DE2FF,LCY
AD1BC86F-28F1-4157-A8DA-7D774005BF5D,LIN
07930B58-26AE-44B6-ABA2-7B184076D825,ORY
B4FE9581-EF1A-4AE0-9F48-E6044557C1E9,DUS
D7F947BA-D2A4-45AE-B130-8A4A4468F1B2,KSD
B7618224-7097-4D60-9C39-9BC7D290717F,GLZ
E16A1210-D23C-46C5-A3FF-48C5522F7F33,VLC
E304CC78-CAA7-4DDA-A3FD-FED817286088,LIN
ED00E092-4449-4A91-AAFA-02FFEDD10BCC,KLD
EF6AD15D-3FAE-45EC-8DAB-29CE7DB04C14,OSL
9D177480-9DAC-431F-BE92-9C19463C2C38,""
C7B11054-E32D-44C1-9625-9FA3C1CC0D73,LUX
5868BCF3-EC27-4648-95A2-FDC064B3C09A,VVO
FC93B847-C9C7-4615-A71D-B4A84A098961,OVB
521EC68F-9E03-467E-B895-FD87AE0623C5,MPB
1AC83A33-390E-4DC3-810A-8E7AB9A4B423,SQW
73FB3CAF-ADF6-472F-9B84-D29B2B7553C3,RNS
7A781E4C-63A5-40DA-B9F5-2D71CE473110,CDG
8053EC79-4E29-4EE0-9222-9EC430085313,GMP
BB4BB3AC-790D-4833-8609-2876AB3B51F6,QSA
E6D27A35-1BE4-427F-A2C2-9750488049A3,NUE
45C3A1E5-F1C9-42AF-B9F4-99280703F0D1,QLA
9D1A9651-2C17-43EC-ACA0-99EF7CB7490B,LIN
83595739-8166-4E48-87EC-BA5433ED4638,OSL
69E2C7B6-3766-4828-A954-9BD7986428F1,""
39496435-F19F-417E-A8ED-3BB9D2B5DC5C,BRN
1510BF64-47F1-4839-937E-BFDEF0E3B1B5,PAC
829C4642-7802-48A5-BF4A-74D5F6F07536,BLQ
2EC1C58D-D0DF-43D4-AD99-083C55C8417F,CQF
D2D4AC8F-4947-4971-9276-FBBDC86F78A7,FMO
4664C24E-F976-4E0B-89AE-AF7852CB76E7,PLU
F10FCE90-F120-4EA2-97B1-6C792D7053F1,QHB
552FB35B-5E18-4104-8672-ABD64BC30238,POX
80ADE891-CEFD-4192-93B2-817D9490F3D1,OSL
BC867834-568E-4E9C-A8D6-A9EF66188318,KSU
1613F356-38B0-40D2-AB20-EEF3DD68C5D8,MEB
25D9C669-23A0-49F3-A708-F9647F5EAA55,BRU
958FCE02-14E2-4101-9D11-B065E6FA3334,""
03101463-C0CD-4256-8D85-FB6484703488,PEZ
0A426DF0-6696-49A7-A6C5-732505E959ED,SGE
BCBA8F21-5FA0-46DF-A040-BB5F783719E2,CGN
752356D4-5988-451E-BE3B-9FC650BFA688,POX
637C3E59-F9AC-4695-88B2-9AA18A71A590,MAD
77D26295-0050-4540-8BB4-85223B645862,YND
277985F6-F8B5-44A2-BCC5-D1294F6AC7B3,DHR
0F5ECC3F-94A3-4DB0-B66B-23A6A8AF30DC,UTC
C299DADA-6E88-4AD6-AAC4-D6C33D90F22B,NVS
33CFB92E-55B6-4941-8DB5-BDAD5E3343B5,CNX
640A5A6C-964D-4DC1-A545-6011B9F20ADD,IKT
12C2F660-34C8-4BF6-9D16-9CB39B390235,SCN
89D76A5A-42B5-4CDF-821B-2C9F94A0307D,SVO
89F8E786-A86C-45DA-B732-BB417F1F2421,LRH
167DF6D5-1BAB-49C0-967B-902AE859144B,CIA
633EA198-49EF-4BD1-8517-33E4A9D3301F,VIY
81D98173-F617-46F5-AA39-E989BD467FD4,SCN
B32A4886-ED41-4C24-AA56-2CF23ECFF858,MAD
299E4565-4FDD-4AB0-A887-C39941D53B0D,AAL
FDA7D3E3-CEB6-4001-BE42-C84FE5A1AD7D,RNS
31E3DD65-50F6-4E6B-A06E-7D68C4220F83,OSL
36C9512E-ECD6-45C6-BBEE-A81322CE5A85,""
452BFE60-8135-4ED5-89FF-98CE762277E3,CGN
F8C12F0F-8F22-4AF4-9126-CD105823864C,SVG
B2296802-D9DD-490E-B611-26C573A099F7,ORM
659C1608-7D9E-4EC3-8F30-D981738B5CA1,FAO
12846293-E528-4BB6-8D1E-6F74FA98EA21,NRN
EA52E2D4-6919-4589-AF90-8795B6CA822B,SDU
2ECAEDD8-3B6E-493B-811D-1A21A7BEAA7A,DTM
05293267-4158-465D-93C9-D5032C3D1F29,THF
FD50B8BD-7AD5-48E2-828D-55EA3621FDF0,LBG
DCEDA029-4D6B-4391-AE5C-6C96265DE2AB,JED
7F9D6049-545F-4CBA-BC59-8242E5A4D9A2,AZI
300C24EF-788E-4DF8-91C5-AC5506ECE418,DME
5DB3C619-4C26-426F-B0B2-0DECE5C20F3D,ORY
C737EC0C-AAD1-4906-BDE2-AB247F509E28,BOO
2E0A835E-A5E0-4F87-83D4-4E7BA6CDBB22,NCE
BAFD52E1-6B1A-4129-B483-9A8AC6113117,MEB
441D78D6-D568-410A-BEAE-93618D81769E,OSL
AFF15612-B552-4F16-985F-1693C91B9974,IAD
716940D8-D85E-4892-ACDE-37BC5C95E7AF,""
7C953DA0-186A-4B8E-93EE-905EB988A92E,ESS
CA276953-808E-4A61-B49C-4A97CD73E208,RTM
7795BFA2-074D-4E18-8292-E0A5FC09229A,SVO
104D87E7-08BA-418C-A06D-5CE1FEA04495,MAD
0F0F0A7D-723F-4E56-B9CA-144610F332AE,OSL
329D623D-7A1E-4C84-BFFF-50168D06B74F,URT
6A284BA3-97E0-407D-869D-3542AEBD069F,BRU
B5DCD1E8-7655-4F09-9893-B03F9B710195,FRA
8BFC5F25-F6F4-49D0-9372-936BD61A382C,STR
40D681AD-7D8D-47E9-A8B4-CB52721AA21F,OPO
7ADC8466-E5C7-449E-AE73-9E922D4EA873,EVX
A92B2113-841F-4C92-B785-8CC1CE3FBE4E,LKE
EFD1ADF3-755D-440A-A0BD-CEE8F5A1A43A,QHV
3C26ABFC-8DFA-483D-94EA-AE6DF1A4183A,VIY
EA5FAE58-B7BB-421A-96FE-0D63947FD67B,LED
526BB5A0-F770-45ED-8419-4EFC9BB9A8C8,OSL
83D7A7CD-10DD-460A-BFC2-1D69C0F508EA,PMO
08D87838-AAE2-4EC0-927B-68CBBD617FCF,EME
4036241C-2B85-476E-A77E-546F54B9BED9,""
150C1E8B-8384-464B-B775-4505B37C20E1,MAN
0F9A3001-D822-496B-B716-05A083C0E236,GOJ
8C8FB261-6992-40B8-B725-5715202478FE,BZR
9A3B7F70-7DCB-4C01-A3B9-3A62B15B6DE7,""
48BF9748-B0D3-4534-B45B-BB5AD91AC637,PIK
D761403C-BE73-4F5A-8672-F0DE6DFAFFE2,FRA
B94A4277-640A-45B6-82BC-54789E6D32D7,LYN
E418C650-1136-4F40-8A05-07E7F8208537,UTC
CFCE3573-823F-4A1C-AE3A-F17877CF9786,LEY
97FAAE82-F285-49CF-938B-00558450F6FE,QNJ
1BBBC722-015C-47AA-91DD-9E392137C91E,BOM
CF522707-314D-42CA-8AD0-9AABB915673B,OSL
164869B8-310C-4AF9-AE01-974869D8ADDC,LIS
CC9D96FD-204A-48E9-A3B9-C03D9F72BCAC,RKE
74CBA159-7CBC-4A2D-BBF6-A8B467AA6F19,CGN
F5445737-AE49-40CD-B65B-047FBA107F8E,AUF
2DB03C85-5ADF-46C2-9692-E394597E862C,""
B2A414D8-1287-42E0-B217-ACB594E11A1B,URO
A3CF3AFB-D1A3-4951-84F7-D9065350B5CD,CIA
18533D51-364D-4BC3-ACBA-F8B3F2EF38E8,VIY
C6225091-0F38-4762-8D99-BBD28DC430FF,SZG
3173FDB9-B5E1-4713-ACA6-F84442F95DDE,MMX
4E9EBBA1-C7EC-4524-978F-0EE1BC4128F5,NIT
B06E9602-552F-4C78-A3C5-EF668073873E,NCE
4ED136E9-CC6C-4787-B6F4-FC9417845CD1,GRQ
10E2163D-4EF0-497C-8690-0E435345E525,GVA
C130AD06-E787-488F-B6F6-531D2ED7BC83,TRD
F5FC1B82-36D2-4450-8E3C-973CEACD8A0A,EBL
137A7963-2D67-4D39-9264-D6897FBF85E1,AOR
6C2C579C-2203-44AD-924A-4CBF5B266FB7,ORY
B3599C31-FF83-42F2-BB9D-F35663D03D1E,VIY
76F3F0B2-BF33-4650-8EAE-D60B61BD913F,YYC
55C54C16-D6C0-414E-8612-082ED4725849,FMY
580E5218-93B0-4E26-AE4F-1E42DA0C25B4,ANR
A90C8567-E4D2-45BC-A41B-D90E89045527,LBG
670684B4-38C6-4581-A3EB-BD536BE3D2D0,LIN
0E3D0282-2556-4EF5-A434-A6F65871A0F6,TRN
29768D7C-3404-4137-A336-E150EC6BC686,VIE
DF1F2C6C-38A1-48D3-8B86-854A5E7D2774,TSF
AFE63660-1CBE-4528-A493-A8F1AE9D3319,ORY
CF9825FB-80E9-4C40-8273-6C7E6FDBC76A,""
226C40F8-E072-4EB0-B73D-7A042D98528C,LYN
