uuid,id
75C6EAE4-AE31-4725-8905-E5E31A08F0B2,OSL
BCF66FC4-DE40-4DED-B29D-31FB6A68E19C,TRN
051CB9BE-50B7-43E2-86A2-6EF460FCF42F,AAH
61C30F7D-0A33-4D5B-A36D-81F57F40975B,SVG
FE9D91B2-E253-415F-8663-8F99B5A787BC,QUG
BC07AF96-3DD2-4626-9A58-C5D39AEAE3C5,AMS
B61E633F-4A38-409F-A10B-2CF95B4139DA,KRS
8D0A0A84-9E29-458A-9F6E-76E37B22671A,PMI
BF60A88F-0BDD-4BC7-B6F9-6225963B098A,BOD
040A2B90-35F4-4EFB-9C91-33F3D92B3D68,OSL
9A28F0D6-9FB3-4A58-85E4-5A56D61120DC,NIT
BD588A66-471F-4CCB-984E-CC84190AB045,MAD
6656526D-31E2-4EBA-A474-F70BA1A46D01,PMO
456C0932-BA56-48EE-84AC-A0335266927B,CIA
9BA230F2-C93F-4145-815D-FFBCA2BC11BC,IKT
573FE736-27B9-43E7-BFCA-C17C9C592FA8,OSL
43E672F9-12FA-464F-867E-5ED6A2027109,""
2C45BB5D-53A0-4EC1-937D-8CEEF3DEC66C,MEB
FC9C1A56-0110-4106-801E-AF27117582FB,OSL
63431D0C-3441-4B87-9BCC-318ACE7FD8C9,LCY
5C16ED67-81A6-4766-8059-7602DD24FC15,SOF
976CB078-60E3-4ED3-8C46-47E7867788C6,LBG
DD0D7D68-961B-4464-A942-AA9396AF3546,XSN
65C15D4A-7E1D-4B84-8E29-DA8E625F3BCC,LIN
141599FD-D410-4F35-83A5-655A56196721,SVG
A3629DDE-4F8F-4B42-9CCC-32F70698696A,TRN
37604896-C284-45F0-9C2A-EDBE2AC178E9,OST
C6261F74-D3E9-4194-B098-9FA46F8D1896,OSL
243EEBF6-3BD8-4596-B75D-94BC9570B07C,BRN
73DBA973-7530-4415-B728-E4868663CB2B,NAP
AE5EDFD8-3903-427E-B93F-05335522E457,RTM
6D6705F4-E6FE-42E9-BC72-D767804E6122,""
384ED192-1D07-4D9A-BCC2-217F9230C659,CGN
37A59198-F6F7-4B11-8E5D-C8FA511FF1B9,DUS
5618F58D-5369-458C-9943-F60282B0488A,DUS
0D7652EA-3608-4553-84EE-7410DB5C4918,PMI
AB457A61-73F8-40A7-8612-EE0D89850892,NUQ
52015218-EAEC-4F95-8DF5-D9F655AA3163,AAH
2364BD81-D360-4193-B934-5A61EB5EA69F,VCE
51556E60-53CE-41E9-A5D3-FACFC20D92B5,HAJ
E8B7D028-288D-418C-A927-DDFE141E221A,YKZ
FEEC93C3-A8EF-4064-B82E-C80000FD5357,SVO
B7AB1535-1224-4243-8C11-CAE448C00BAD,HND
CFF2611C-5197-48A3-ACCD-862A303CE36B,CPH
D60B3247-2E3A-4DE8-87A5-F7FBB4A299FA,NAP
68CCCC53-B607-4B5C-924D-0DEF944004DB,RSE
AB088F90-03CD-4A25-A6EF-C8B3227FBA48,BCN
446F6C86-B44A-442E-980E-DA424AAD8752,VAC
563B8EFC-8DF5-46E6-BCC1-AEC018837D90,AHZ
32E04B14-6C96-4A0C-81D9-9C86BE232D08,MPL
F39F21E4-AEB4-4675-A74A-09CDB60F7567,LIN
C013FEA7-93FC-4D8B-8AC3-3B033E721F57,LBG
FB02E11B-5470-4E0B-A4A5-51D4EAAEF764,TOS
90608999-4F2A-4FC1-947E-95F7A9197CCE,BNE
82FCB931-A7F9-4DF0-9729-56EC78C7D44E,DEL
9F41152B-C13B-47D8-9613-8FC5ABD8BD18,KMI
3F044F31-4931-4436-BD96-006BC2528428,NCE
DBCC1AE6-F549-4114-9317-3F6262630F59,""
D12B8A25-40F0-4491-BEFB-80905A154D55,NUQ
7D4645E2-5C09-45BC-BEDA-8FFAF0AFFD25,CFE
1D8D1DE1-7BAD-4BA1-A257-557106A4C2E1,VIE
4A5E94B7-F522-4D1F-BF29-89F4827726A9,LEY
4626EA9E-6115-40EB-B4FD-335590B6F74C,ESH
CC7D1E25-2B6F-44FE-BA30-71E6BF147FEE,JER
2FAFF2C2-539A-43DD-8375-80DF394AA8C7,FLR
AD1BA557-9D85-4BDE-9E51-BE2B9714F03A,STR
8834CBF1-6345-4DFD-8812-54FC963B1BB2,MAO
5DB9BDB0-848B-472D-A4C3-878863FAD776,BGO
CDF08B53-3543-49DB-A671-FDCF521FAD5D,BNE
FF8FD8F5-0D29-4EF4-940A-51AA72CB54DC,MZM
C96F028F-9DC0-4763-AFE2-157A59573A50,LIN
8C47B9D0-3D40-4A9D-B957-BC83EFDB1BBC,CGH
208E6A0C-E0AC-4EF1-A8DD-C590AE7EA05F,GNB
D7E62923-511A-4BFA-BDEC-849495A4D7DF,""
263E37BF-8BEE-4819-B56C-A508B6067178,LED
7C240F0D-AD30-4D16-89B9-80814890F2A4,TLS
8FAF9655-4EAB-441C-B5AE-BE0E3585C192,DHR
F70130D5-F9CF-4C0C-ABAE-8FC49184A1A3,LIS
91860E7E-E9A0-4D14-BF2A-E03F794A5262,CLY
9FC4D349-E371-42EF-83AC-EC4BD4C67AF6,MAD
B4D1518D-B34D-484D-91EB-84F43AA8CA5B,BRI
89D80482-9E39-429A-B748-F0271E1CAC20,OSL
69142EDC-C356-45ED-84BF-F25188996AFC,RKE
90AF7938-2DDD-4D8D-963B-716FB7810993,SVO
4B741A10-8AE2-460F-B365-5967E1E3E358,LCY
CF1E05FF-DDF4-43FD-860C-9CFD59C917FB,SBH
CD546EE9-BE28-4E2D-91E2-C92E837B3B7C,KEL
62E4D76E-7150-4AD0-965F-468006F75C19,REC
8B68942B-F3F7-4841-9C4E-54F88F32CB5E,ANE
6685B732-6D91-43C2-AB99-AF174C608806,ALG
94381943-2876-4230-B836-941B9D5878DC,CPH
AB928958-151B-4649-B078-4F8852945173,TRD
D9150F8B-7145-44EB-AA15-BD054533A2E5,OSL
848B3122-8DD2-47FB-B85A-A45E02E4CD80,AVN
19F9F499-7306-497D-996C-04CE2A9FD34D,MZM
B296D0E1-3A91-47FE-AF73-90ABBB53791D,BAH
356874B1-E736-42B6-8DA1-A8464BF5A616,VIY
C9B8C75C-BEC5-4AF3-96B9-DCBB6BA68EEB,HAJ
2BB13819-11E0-4DB8-91D7-3B525133699C,LBG
95877AE4-6CCF-4326-816C-5A991DDEF9DA,UDE
B3875DBB-9E1A-45E6-BADB-1C7AD211FD17,VIY
8B2E910A-91B8-42DB-BB90-E35EC85E5BBE,APX
61227E7A-8B12-4580-BF88-4A1992158251,BRU
69DBB3E1-226B-4F4B-8180-BF2D1629FCB5,BFH
507F5B15-88BB-4D5F-AF82-EF77856845F6,RKV
CD72C441-74B5-4C77-A7D3-4F6E8B777263,KJA
661145C5-50BE-4C5D-AC21-141647564790,HND
38A017D4-0D6F-4F7A-9CF9-0E98168E320E,STR
E399BF3C-DF84-400B-8F93-C121C97C9E6E,""
9D2D4694-03AF-4B4E-BD61-71BFEF688E80,LIS
8AA8ACBD-4780-497B-81F3-186FA3C875C7,FMO
57FACB3E-831B-4D3D-B9CB-ED0EA4BEF789,THF
563076A8-7A8A-424B-9CBF-4F4DFE0AFA5B,BWU
CBDD1B30-C8F1-495F-8BFA-AD09765F478F,OBF
306B7027-773E-4C99-BC2A-09C513F2B7E5,SVO
03A0866D-FAEE-43DB-931B-CD88814FC61F,YMX
1B18D802-FFE4-40AE-83DA-3AC29B59A567,QPG
B7FE66B2-B6EF-4328-B39E-C4BE825F09BA,YOW
50B1C875-F426-4C65-AFBC-6A1CC7E6F739,LBG
DFB6BEE0-6921-47CB-977D-4C6F27B59AFA,CDG
36DB00C6-7FAF-43DD-B56A-D3BD326A196B,CGH
AFB86142-1B68-471A-9448-4B58CA986DCF,TAR
D188E0C7-8D1D-43E3-A267-E5101673EEF3,BRU
1B5FC127-E117-4F52-B113-373F6427D2E6,BGZ
7852C94B-050A-47B4-B59E-2FE03F366094,GLZ
073016D1-226B-49CD-857F-916C97940445,UTC
A4C05E00-5140-4028-A538-64A317B1E874,QNJ
7C5F6AD2-F64F-4432-BF6C-3BC4FC88F704,LIN
42CB6260-B9CE-4ADE-9943-D1FA7168F574,SVO
655C2EEE-8ABA-4E19-BCBF-A8E6E7DF7680,AEP
2551DCC3-D33D-4D8C-9FAF-264D78FF983E,BGO
F31D5D77-B84C-4FD2-AE9B-D78DE08FD614,LGG
6FD18736-4B79-4FC5-8213-8297F8318EF1,BRU
58BBF554-13C5-4774-8952-F65D3F7F6E46,GLA
5FF707F4-A713-44C1-A5D0-149FFA929CC9,LCY
CB0D5C7A-A556-4AAE-9F66-DAD1B5DB6CCF,EUG
C62FDF62-DE99-493A-8CEC-FC6FB4645277,HND
5A5DC323-60CB-4676-AC8D-A7E3C67AF221,DMK
F7B1B16F-882F-4FF6-A90D-072B42212EA8,SDU
B095902F-89EA-42C5-8E52-B225AB3F3FE8,BLQ
B1EC1BA6-30C0-4B33-83AD-3D2DA212CF16,MEL
A2DFC2D2-0540-48E0-8157-D38551D61C0D,CRL
2C0F7919-A940-48CC-9A8C-4837D39C4037,DUS
7EB9C70F-2749-4713-AA65-F57298913788,LIN
4626C3CF-E2C3-45DA-931F-3F57521955FC,MAD
178C14F0-DAFD-4C55-8AD0-939F330F42D0,BGO
6BDED70C-8197-4AAF-B912-BEFB183C2D1A,WRO
B7212166-3D71-41A4-905C-B27E077CF1FF,LUX
995CA987-17F8-4F46-98E8-88EBA0823BC6,CIA
2DCADB2D-A0F9-454D-853E-D7D446E1D170,YQF
15C64354-4BE6-4A51-93EB-6A4B5E24FB03,NUQ
2FB0BBDB-E92C-4745-A90C-41E44FDBFBB9,NUQ
F698F098-F831-418C-9CD6-A46B43549C13,AMS
40DC9F9A-D098-4D54-8C9E-B1C93F737BAF,GMP
29555D43-A0E6-482B-B612-6D7824BE73D9,CUD
D45A5FFC-4FB1-4F67-AA6D-C212F0EB0D60,MST
20247A83-309F-4D7F-BF06-8519B679017D,BES
059F2EFC-5FD3-4E60-8BF7-538CBF610F54,UDE
C893182B-0ED6-411B-95B0-DA28D5EF308B,BNE
E6D3A62F-CD72-4C02-8130-4A1C644D0E5D,HLP
83188740-B1D5-47AF-BE7F-21BC69A46AD6,DAL
E51256AC-E3F9-4FA0-8753-488643AC4D9A,TLS
F53EC93F-FEFF-4A7E-89CC-FD421FD2C639,STR
634EB547-60BD-4FE4-80F1-593A5FBE76BB,CGH
0760205B-D494-453A-A835-921041DF2979,UDE
77E20B92-D114-434F-8A3B-A2E23D65E66A,LLA
65DA6EBD-AB55-41D9-8B9D-AFE21480A216,AMS
142AB950-1462-46BB-8E61-F8A849B40102,LCY
8E88A0DF-5D87-4356-9FC4-594A2DD43668,CAT
08379CC8-883D-4C47-8CA6-3BFAFB5FE33E,NUQ
4F0B51BF-C958-4C7D-930D-31009C157AEC,CAG
020238DA-5682-41BD-B7B4-AA4B007FC0D8,BCN
6CBBA21C-9FCC-40DB-83A3-AE68484A57E4,OSL
51264DD7-FA2C-4D7D-AA49-1B5FDF765FEE,KUL
F9E70151-FAF8-4E59-8782-DB78D216300C,UFA
5DC77DC1-A4DA-4B0B-9A4E-B96AEDB5491B,SXB
04AA94AD-375D-42F4-9557-0FCA8890DC6B,AHZ
7DBBA6CE-1834-41B5-A45C-1824B2220CAF,LTN
EE8E3547-6AC9-43B9-B589-E2C350A495E5,OSL
1147E495-0642-4C89-9CAD-E0612C535E70,KUF
53CD5BCB-3EB6-4805-B5F4-3D54FC83BFE7,UTC
72AAC5BA-DF86-4609-9B70-61A39B5E23FA,LBG
F1BE1279-FB8F-4F47-8670-9B0D91BD3F73,NAP
E83FECB0-87DF-43C3-83A8-15EED9E851B8,GLZ
8B4965AF-446A-4CED-8A40-58CB587DE6D8,TLS
FC7ACB0A-FDB2-49BE-97D3-1674313CAF08,RKE
EF9FD824-FA58-44A0-AB3D-0EFF60CDB057,ZRH
EBC6BBD5-AC8E-4501-BDE6-3950B3F1B7FB,CNX
B1613965-1CD9-4242-93EF-E1F3B8FBA707,OBF
4CFB0C10-5A9C-44AC-85EE-79729A1776D2,ZCD
9146F344-C5D5-4BAB-8C34-0F544C43E7A2,DRW
9A6E4976-1DB5-4780-AE00-1CA8811DD335,GMP
5CEF81BE-589F-4CDD-986B-49ED4081BDFE,TSF
78F2C134-D398-49D3-A89F-3FFEC4FC9329,BHX
C8DD4A98-E5D1-4842-96AA-6D35F9679F2F,OVD
A809D606-25C6-4816-B659-AA1B24EA56F8,KRR
44255368-AFAE-43C4-8B5B-7B9F24D240BD,VIE
26FF1814-4CF9-4DE4-9FF6-1B3938DCE6BC,PLU
51153C3F-424A-4848-A3E2-9EFBECEE2A01,CRK
5C2C4C36-FF06-4642-A49C-5FD11953C857,SUF
2CA704AC-1D81-49D9-BA6F-3374CA1B92E4,CGH
3978A9A2-EE4A-4863-AA27-74968CD336B7,KLF
41FD3CAB-C980-4F9A-B3CF-8B96EB72E2B1,""
C2030CEE-B0B4-42FE-9FFC-F98531EC16A5,""
CD0C99B5-FCD6-4916-BEE7-A3743FD7529A,LHA
C7130BFF-D9C6-412F-8F6F-E223D043ACA7,SLZ
BDCCE945-AA9C-4C51-B193-684D85B7E4B2,XSN
392540AA-4DB3-4E32-9B9F-A6EC4F701ED0,THF
4CC01E81-0F6B-4A06-BA2B-CB8185BB1AC3,RYG
B55A56C9-7C9C-4532-B02B-F24333156D94,THF
582D57B6-FE11-4595-8C66-05CA5FC5691B,PWK
E217CF1E-67BF-4661-A7D6-B8017C4D508B,BAX
2FA22935-8DA3-45DF-9EA8-A1276306E39C,BNE
869F2ADD-E5D0-4CB1-BF99-5A48AC88F17F,JOI
9466FCA5-ACBD-4E6B-B19B-D6692DDF3731,""
4558E0D0-03D2-436E-B103-BF1B2D286768,RSE
0BF358B2-6B04-45FA-ACBE-0C38658CBF0C,NAP
C1359106-B8E7-458A-97AE-964D69D0689C,HLZ
C9FFAE77-F230-4185-AC32-2127A08237E3,LIL
E1D080EF-7518-4091-8AC2-FCE0B8964F25,GRQ
C56A9DB8-976A-4517-972E-F46D088991F4,CPH
D531EC06-5F2C-4671-880E-FB123D3A8BDA,MPJ
2B7CF56E-818D-454B-A40D-7B3B4E424DB9,VIC
6583FB14-A63A-42C5-AB1A-5537CE97DBA5,CIA
CEF5C983-3E74-46F7-BB84-99F4655FC6E5,SSA
977DF3F1-9586-48F3-9465-29C11DDB7E6B,GAT
7A099F41-E6C1-499F-8C59-58705EE2A025,UDE
DD242141-953E-470C-A303-FF00482EE298,OSL
B8A15C8F-534B-4EC8-9373-F2AF05B5C490,RSE
58E8374B-C9A6-40EE-8246-CA0C2D101C6B,VIY
84238FD5-8303-4BB3-BFF8-4E7162033939,THF
372C95BC-6C64-4C36-A15F-19C716C1E4DA,LUG
B76BAF49-1ADB-4F0B-B3D7-6C4B11170F42,AJU
8C9664DC-0B0C-4A6F-952F-A07E079F570F,""
A0AE322A-D685-4333-91A2-0BBF64C8BD76,AMS
9E94FD9C-CD85-400B-8B83-4A0538704137,BNE
465542C6-1E0B-4987-A450-3AC5E256691B,CGN
AB36B0DA-C120-46F7-AE00-731453EDB15F,STD
C1BF5F52-D995-48B5-B416-BFA2F62B1F33,NUQ
09B28DA5-4186-404C-A9C8-58512C3DCED2,SSA
0455C6A7-AFBD-426D-9DBD-DF174C4055F6,AMS
5F218023-8FB3-4DB5-B5F0-CB10F12EBD8A,BWE
CBE6FF7F-73E0-4C5C-8914-72D67DC1D7EF,RYG
6E1EFB3C-1E7A-49FB-8A73-8CD32BA36A39,CTA
87A9B09E-B942-4234-A9EC-BEC9E683D3D5,VIY
A351D1ED-FFA5-4FBC-A442-887931064F8E,SBK
321949DB-912E-4143-9E4B-FA39145CCADE,BOG
01992989-8C0F-4580-9399-6294176C24A4,RTM
526A1B24-B1DF-44BF-922F-8E4333ABEA76,LIS
6F0E0272-037B-4049-8E06-47950F374A17,BOD
82C13C91-842B-4DC8-92EE-426A5B27FC71,UDE
543016C3-C730-4597-AB8D-FB0DEF86841B,SVG
000FC3C0-16DE-4962-8610-C02C1CCCB08F,YKS
B61D0394-52E7-4204-80C3-CD326B8D5708,BLQ
FD70C320-C661-433C-8541-EE3D8E4EA7AE,BOU
27FBE8D9-C58F-4A23-AAE7-5FA368AFE125,RTM
BA6DD0C2-5854-4F5F-9BCD-F5C69E2F4C33,ACY
8A329F48-C0E7-4518-9AFC-2029BB44EFE9,LIN
FA06602D-7D73-4AF4-91A8-C9AEA5FD404B,BGO
9EE70ADF-BED3-478C-87A5-0B1F1B337D46,CAT
74E9F54E-836D-4786-A460-AE3C1A2674A5,ARN
786EEB30-526F-460C-B132-71BA4384B6C8,GMP
9C42D71B-A9B8-4149-BF77-1CDC74041540,ESS
CA085946-94D6-4A67-B600-9B3CFDCB327A,PIS
993B96B7-10A4-4740-A8F2-1A7A75943218,LEJ
27E68030-088C-424F-A54E-956054B5F24C,LIN
69450C02-1C56-46E4-B428-6BF353C16909,LYN
C4F3AEC2-F3B6-4DD6-9B48-440EB492BCCF,LYN
3EA05A7B-13B8-4045-B15C-1B5DB866EDFC,ESS
A35B5F89-E480-493D-BF56-555769702CCF,SVO
6C030917-42D1-460E-B008-66F7B89B2427,YCV
FA189B87-F123-40E1-B009-29CD4036C41E,SSA
4493DFAF-41F1-4644-B732-26BE8BD800E2,LIS
7F8EA6A2-35E8-4492-909B-545343262BF0,CPT
E6544AB6-AEF9-42AA-99EF-5655AD2FCB6B,ULC
CBF91D86-E25B-4D1D-8938-91BE9F1201E8,LBG
FBDB3B15-13C6-414A-83AA-4B8E8C4A378C,""
DB0028AA-C135-4C67-ADF6-7D4F784EB5F4,LIS
60379E90-062B-41A1-9AEC-190CAC36DCF8,BGO
59DB5780-7D50-4110-81A2-BC19E8FA3BE0,SVG
AEB0CCB5-BDA5-422C-B538-53CC2DDF42BC,XMW
997AE5E0-EBEC-47D0-80C5-E98992DF5F03,DLE
307AEBAF-D07E-4371-A582-5C0D21D441BA,ZRH
40EC8C4E-6CF9-44B4-A39E-C471E2258D33,LCY
95A94B77-AA78-41D1-B3DA-3674FCD438E6,LIS
DFB1292D-04DC-4AD5-A362-9A5945301F95,KKN
A39B9952-0391-4BC7-AC12-E2796C6BDE3E,THF
60E0C355-BAE6-4C13-B7A4-9542A41A501E,RTM
16126413-A3ED-4228-92DD-C52F15CF4621,OSL
4B4741A1-7201-4C89-B1BE-DE78E04F3C80,ODB
FB060388-F5AD-44F8-87A5-80872B38824B,CRL
46953FDD-7D8F-4281-9D71-31B0F0B4AF1A,BEG
28FC407D-A887-4CB2-88AB-CF137B34B66C,SVO
037919FC-4069-41D0-AACB-0FF4B61EC766,BCN
8251E99D-C6D6-44A7-805C-AC5E9F47B73C,DTM
1EC5A410-BB98-4240-864E-BCB02EF1BDEA,OVD
C8C37ADC-29D6-4502-869B-E18E71B2F04C,GMP
52492DCB-A67C-477E-8D17-35257F695A8C,LCG
C7BE080D-6045-4A2E-90A0-574EF3CA4E8E,VLN
068A0C76-12CE-488A-9B8B-70ADA237D5F3,LED
95656347-1A28-44EC-89CB-79CA55E64EE2,CQF
55CDFABD-78ED-480A-B068-4B4BB8A7C486,UDE
C3A37F73-A412-496A-BCE6-B98DCA419BEB,OWD
E8D69C76-64E3-4B15-8AF9-0B823C52BCF8,BWU
CD1CCF6D-B2D0-41C9-B6D6-B342AEB3FA40,VIY
DFC23658-9A96-46F2-A7FF-14BCD321ACDB,QPG
33B09E1B-5A3A-4744-98DB-352C5088DEA0,GEX
A011D0EE-6A7B-43D3-B292-6020E3708966,VIE
B8725B54-F086-46F8-BD59-EBEBBBE7BDE4,UDN
20BF59CA-A9EB-4AA6-9F8F-660B1EAB916F,TSF
6937FD53-1F3D-40AC-8BD9-8C1984537E30,DUS
AD1A3188-5844-494F-8117-B926D1E78FA2,STR
5689E79B-7C5B-4508-8058-55ACF92A14D1,ARN
0D108C8B-FBD6-4CEB-A470-06ADB3B6A99F,VIY
B05EBC24-BD5D-42C9-B22E-B856D92768FD,SZG
69C537D4-8579-4688-98A1-3020E2BA6A9C,BMA
D89AB8BC-2DAB-476B-9229-71ED26EBC2B7,NJA
CCB4ACAC-0596-4D4D-A142-C2D3EF40A9C8,IWA
E1B923B6-E008-4C61-ACAC-E81CF87B9972,PSR
D8B2AF4B-2575-4613-A167-893220A70C3A,LIS
AD1A42F4-3FFD-41EC-A246-734AD4CDAF2C,DUB
0DD243DA-16A2-4906-AEC5-2930B83CB3AE,LIL
86DACE05-463F-4D86-AA14-F8705D2ABE70,SHQ
93C46542-DFAA-4174-8093-8F131B43B243,SAW
08E6AC73-3FB3-4E8A-BC58-8EA60FD901D5,FRA
9923842A-B5C4-4CAB-8D7B-F40CDFD2634C,THF
4A9BB3BB-B6DA-46A6-9594-FA7C0666CCEE,XDA
0C4FA035-93E3-4F8F-82FC-0ACE038E362D,OBF
7E5314E7-8D1B-4941-AA94-0B30416F74E9,HMR
F30F0D35-3ECE-4310-A114-02B75C2D2017,ZRH
DDE8A4B2-D3F0-413A-8D2D-CC26828E30CF,GSE
A8C12208-5B88-4BBF-BD1A-B1DD42B7CEBD,CNL
0137E313-4666-4AE3-B91E-F27F2953AA62,MAD
23B49C97-F86D-47B9-A759-CF055CC60224,PLU
04397FAF-CB71-4EE6-B764-7118E809E2DD,TRN
04DF289C-E94D-471B-BB93-F1797100CDD0,LEJ
9CAF8FFC-BD9D-41DC-90B4-F4193DF5CAC9,ENC
E6C52200-E64D-49C3-8903-9F54A852311D,""
232A84B1-0AD6-4151-BDA3-79E050D43597,LCY
20F2A701-ACBA-453E-B81F-886DA59C36C2,OUD
9AC7C94F-1070-43FC-B616-6F37C82B951B,BZO
9465EA77-05FD-41F2-AD80-A4DA41C15395,TRF
75B26296-701F-4A98-B683-7C85855BE9D6,MRS
B2B7BC12-46CB-46AB-B862-FD171F74C2C7,LCY
E4BE620A-B291-4C9A-9B13-DC6E9C731AEF,MPL
A06C2304-158B-4C6C-BC6C-8A8EE4053BD1,CIA
A5E4E651-F7DE-44AB-992A-A51C3BCD7DE6,OSL
F47BFBA9-95E4-40F2-8B81-B3DC845C565C,BKK
9FE91E21-EA05-4A1F-9092-22C237769E8C,BDR
A7FE3354-D4DF-4687-A0E7-A74AED5734CD,LIG
45AEF967-3FB3-49DF-BACC-403BE36CF024,CIA
1E04F2A6-F86C-4A59-8F74-6F80B9AED730,SSA
A69FE701-2DBB-4875-B24B-D690EDB7656A,CIA
A244ED7A-C5E9-44E9-B014-426B0918A63C,MHG
AF47E642-8E8A-4EAE-94B7-58EF1DC722AA,NRN
DEE5CE4B-4B0C-4D96-A28C-6E1324710B55,VLL
85C03F04-48A2-4A31-8F62-BF3963B1479B,CRK
CB7B2416-70C0-4A86-AFA6-BC5CFE7D5966,SVG
8AE672BE-7941-4942-86CF-D883C05569D7,OBF
B652D58B-8EC3-4C0F-876C-43482D112789,SCN
4DC37F51-9780-41F8-AD47-874625E90A27,OSL
CFFD617C-F47A-4ACE-A816-63EDA85FFC81,BGO
507981B0-A096-4C79-B7DF-95F3C4AB04F2,QRV
1EE882D0-70FC-46CE-8DEA-E5E954BE6AA2,LIN
944E9AAD-2918-47BD-A8C8-542910B4C687,SVG
C5EB53DC-C41F-4DB5-A7DC-239858E83265,CAT
FCD3BE33-50DF-4BE3-BCB5-8636BA58C540,PUF
896A6697-A967-49C0-8352-E704167EB2C7,ALC
B2AF6EA2-0245-4D09-B02D-4F43E4E71195,GIG
9929F14D-DD26-497B-9C0F-10DBEB9E4ACE,AMS
73AA2D71-A372-4C77-A962-D577036CF5AE,BFH
E453EBE2-066A-48AC-8688-94C9E451DF09,RTM
29F799FB-D1BF-4F71-B144-CC59C1B632D0,UDE
4A08C180-CC8D-4C76-8148-145C0D63FF67,DTM
AE987EF2-A90A-471D-9740-33078EBE352B,LBG
63D00477-1772-45F2-BA9B-17FB5678D012,BSB
40733253-F4E4-42FF-8DDF-D16A0572A126,LYN
3A3F9EE5-9930-4299-9E92-08B3A498E570,UTC
3D017702-7164-40AA-8E26-5C49F9D72FDD,""
8341B874-F0B2-46E6-BADC-E858A6A4D387,AEP
3509E78B-7CBE-4068-A09B-418F6D30D257,OSL
FEBDCA17-FC97-4AAF-8C18-056812895985,LCY
F6BAA872-0DD1-47FD-A3B2-FDE8846FAB0F,POX
ABABDFBC-659B-4119-860C-2F2356F0EB8D,RTM
79816EDB-5B70-434F-9DFF-319DD51C7A5C,HAN
4227A45D-7D82-4FAD-81E8-506CC12C9D97,CCP
E94D3FF2-8F5D-4BF8-8201-3BDB89EA99DE,GMP
582FD409-D7FA-41C3-8D6F-08081AD33A8A,MOL
B5E10BFD-A46A-4712-A2BD-40E861FA49D3,NUQ
1DA52B66-5ECC-45F7-8FEB-8BA252F8BADE,BZG
4F68E71C-78C8-412A-942A-2FD017F26648,THF
F57F6D79-A8C6-4A43-904A-D696D3076E4E,SVO
