uuid,id
0C108AF8-315D-4EF4-894D-4D7B3F4A8E8A,EAS
CDD84426-0E2E-4C0F-86C7-E282E709559C,MHB
E3345E43-D934-43B4-A814-B5DE9F268C6F,PAD
978C1709-210E-411A-B16D-83F99CE9A899,ESS
4514F997-03E8-49EE-B343-18C8C68143A4,LRH
5A9AD570-18FF-4609-9CEC-0A59001D358D,TLN
C768FE34-7AC3-4321-95BE-86965D5C4469,LHR
148EC202-7CBA-46D6-B5BB-4732A88AC5E2,FDF
9034B47E-5F13-4C3C-B628-0049F1BA21DD,VIY
92BC41D4-3515-44AC-A795-651057DB7872,LEN
A36D2C08-8B2D-4BB5-ABDF-C9A1FBB8D375,MAD
859B2310-E16C-4D1D-9289-E7EF9336E317,VIC
72293343-DF81-4B09-8189-4CCE3114DCF0,""
B9B9CCE5-6DD0-4FE1-92FC-A2658E30DD52,AGP
61E40623-F8DD-4A45-BB74-F5A6BADD1E49,SIR
BD610033-A5B3-4B64-AEEF-2C8D16EF14C5,SAY
D23B19CB-367B-4D95-9570-2293CFB8BFF8,CAI
C8698114-E232-49CF-9810-944BEAC26D5C,LCC
22DC896B-36A1-458E-8023-01514F92CEAD,ALC
DA9C2667-8B69-4959-AC92-E75969503A7B,DUS
6C727D40-1709-4584-946B-7B8BC570CDC7,ENS
C1458AC3-9E96-4319-917F-76BF1674750F,SVO
264B412B-7A35-491A-B39B-1E287C46933A,CTA
AB414150-E9BE-4900-A74A-642A937C6E69,CIA
647D5A7E-A2E1-45C4-8A89-EB0DDD4AC470,NRN
D066C5AE-40C8-44C3-8608-2CF23E3E76E0,ARN
2A8DFCEF-3D99-41F9-9308-70BFC232D153,JOE
B9995EA3-57D3-4B56-8863-5A99A1562F77,WBG
62750931-4A7D-4E28-A410-CB11026C4D74,SLZ
F9D80D79-C88F-4AF4-93A3-96EE4CDD833A,HEK
8A57FC68-AE2A-4F8F-97EC-FD7CE1E41887,TRD
D09A4C3B-4E91-40DA-A9EF-52EC8A9194A4,LIS
1EF22B87-7D0C-48AF-98B5-7F1D51E0C4EF,KTW
8E461E5C-7134-4568-8250-4E87054F95C5,GBA
EC25837C-7BD0-4AB4-9CF0-847EF43CE0E2,NUE
9A23D068-7479-407C-BF9F-291D6E627CC2,EML
5BEA9173-33A0-44C6-90B7-637F4E8E16DC,LPA
EF43C256-4F84-408E-88FC-16C82F6142A3,VIC
76A3E862-90D6-486A-BD13-FFC4A71E84A0,AMS
9B39689E-67AA-4E9E-B290-460AB02DBFC7,AEP
4BC8BE97-A3B6-4678-8C5F-AC1A8C360AC5,KJK
18D77C58-9AF7-4ED8-9FC4-C9A4B974BC6B,DCG
39F4FA6F-B26E-496C-B438-203E69D3095F,BMA
0A3FA322-2080-4A41-BC00-0D85436D5EF1,BGO
77A72327-A3E5-471D-AF55-73423447D4CE,MZM
F60DE474-D018-4E7E-B381-FE60B6B55AD4,VIY
99E596CC-8EBA-44C8-8D6B-EFE55ED5C1F3,QSR
53D5962E-2156-4B1F-9B98-CC0C9A0383B4,CUF
282E0737-940B-4D47-A0C2-B2741055F644,BEL
13314D7F-C816-4C4B-8367-9764F15A5B9F,SZB
D940BC57-9A51-4241-820C-023C49B97B79,BHX
7427A0AA-B026-4556-998E-3F27FD327FDA,LGB
E1FE768F-5279-41FE-8827-976E44EB95C0,FNI
0B333880-AB2D-40F0-99B7-95D418AF7C80,TLS
1E12782F-29EB-4ECE-8825-15EDF78C18A5,EIN
5D8BD8B3-F5F0-4288-AD77-1D73AFEC5341,LRT
D7DE253E-B320-45A8-8D49-BB4EB9661335,FAO
B104781D-C2F2-4D22-A6A0-A6FCD224C523,BFE
5FE0B3AD-F962-464E-8C43-B155D64C0E77,FKB
027E6AA3-7C70-4E50-9C12-CB0988DD6249,RYG
2B3EDFB1-E2B9-4DD5-B3B2-1F3D23C52332,VIY
95013CCF-EED6-41E8-80A0-39B922293145,LEY
10AF4383-70D2-4E80-951F-402B3EAF0A20,NTE
63858CA4-90FC-4D0D-B152-88EE8DBEE3EC,ESS
1202AD6D-D242-4291-B79E-28F00B1E4B45,""
E3FC2900-95EC-4A63-BBEA-C0EAEEF708C8,WIE
D616D38B-3A9F-4345-9F61-3157FD81D373,BMA
28443CF6-5D55-48E1-BEFE-A10C50BC124E,TRN
79707F30-FFC7-4BDF-83B8-4426927081FD,CPQ
F8B7BD9D-DD6A-4D84-9186-2EB7F561768D,MAD
9615DC0A-D227-4AE4-B1C3-0809DB07E856,CSO
33967EE8-26B3-4934-BBB6-B4A12A874A88,LGB
583539A3-E354-42D8-AAF0-39D99F095794,AMS
AC0136FF-395C-4E47-BAE7-C668789E0148,SVG
4734E971-E254-40AF-800E-46C65E4B92F4,CGX
703D923F-414E-407D-84F7-AEAB1927BF0E,CGH
EC51972F-50BA-482A-AEA4-2765C594A42D,SDV
58A2DD02-ECC1-4FF6-B7AD-7705E7317EF9,CRL
5AA476C6-C929-459E-AEC2-CA52F1C1D0EF,""
29F2037B-9531-4816-AC95-8B1DF671F980,BSB
7C643B6A-F7A0-4A22-BE18-99D2DD44EFD0,RTM
11EEA27F-9537-4300-AE09-6CD72A588F80,ACY
7C641D3A-636B-4560-A834-318E4A4C2B06,KHV
646DFEFE-41C9-454E-A035-D5A3A22E6C55,UIP
69EB0255-024A-43B0-97BE-77DBD9D9D9DC,HAM
0CD5DA6B-A622-4504-BEAE-BAE5A1F67AAB,BUR
06841E47-5B07-4B53-AE47-6C8107BB04AE,GNB
44218490-290F-4C2A-8FEB-44BD87264545,CFE
9898E6BA-8C7A-4F04-A41A-E14210ED15B0,CGX
8FF9D197-0A57-422D-812E-C98CF8409DE3,LIN
B4A91B74-F60D-48D7-8C22-607C08CCE17F,LIN
7AA4FDCA-06C6-4193-92D1-29303868BDBB,MZM
E9D57BBF-1F22-4581-8C68-3B40AB650D51,OSL
CFD19366-29F1-4B23-A388-7105F5CE4192,FNI
A3F77A3C-25B9-4446-8026-AAF8AC88D011,KVX
951BCB55-44D0-43C6-BF85-3A6F3EA26EDA,GMP
B602123A-B212-4815-8C46-A4F61EBAB9A4,TRN
85D116D3-C0EB-49E7-97FC-1B3BA9D0258A,MRS
9B05AE24-508E-48E6-A4B1-2AEAD99F8205,PUS
060C1931-99BD-470C-A908-48CF3CCB4142,BFE
E19301CA-06B3-40CA-A3E3-BE83845DA589,TLS
A6A3E1D4-B3DE-48FA-9FA9-21FEF3499ACA,TRD
E12F9344-153A-4187-9180-92D2517019E1,CBU
ADA96CC0-F7A1-4FD7-B770-98EDA58C7AF2,DTM
6F9DE8CB-B176-4074-87F0-E19EFA80AD23,OZP
D6C42ED7-89D6-439C-A585-27B49C6F2387,VIY
E2094EEE-DDE0-4CC2-B5E3-4730F7F8D9C5,HMR
ADBC01AB-9B2E-4A83-B0E8-E0B8682BF8CE,VIY
39D496C4-D5D0-465C-9EE8-DE857B4A076B,BRU
598729BA-383E-41EC-A16F-8C2495CE24F2,BGO
78BED6D7-9741-438B-B3DB-7600F597B4E6,HND
E74EEB6E-96A3-475B-ACC7-075F130C05F1,CPV
EFFD0AB3-EFF8-4CCC-8045-73F6049B0598,BGO
D0D4130C-1292-4F8B-8051-BFA9448314F6,LTT
6E273C18-706C-4B43-8889-D91D272E03A4,LYN
12ED5599-C4DA-4AE2-BB70-E74EC3A62853,CIA
7583CA80-88A7-4277-8BB6-274011CE90A9,DTM
DC6D035F-2C16-44C8-A568-433265C05D5C,CGN
7043314F-B671-4254-9A47-2C1E3AD5400B,CIA
6B4D2AF9-115D-496D-96FE-BF10B471040F,LIS
17CFF5DB-C823-486E-985A-8DAEF4CD25E0,RAN
97F41430-3A58-47A2-B088-7357F48EDD91,BSB
9E6A5A3C-0BF2-4949-90BA-FF1617026BFB,EGC
407A064D-6159-4F7C-B3AF-72565B786996,TRD
50796A10-45F5-40AE-9CEB-67A8B38C906B,FRA
40F37063-F877-41E2-B893-6E4E67C03ED2,RYG
2B2F9DF8-8CF0-4D43-A9F6-3BFCBE91F8F7,VIE
33914E72-ECD4-485A-A918-34F1F8DA131A,TOS
DFDF82F0-E707-4741-81B6-C42EF06F9D1B,FNC
A3C90E8C-DD2C-4064-A663-94F16BBD18C9,AAR
EDFE7454-FE7B-4117-A5D9-2C88A34ACEAC,ACH
D459ED0D-2C78-41D2-AA1B-856E22AB88C2,LIN
551189F9-9DD0-4D7F-930B-BE333D15035F,BKK
C4C8E3D3-1C32-450D-A050-DCCADED158C7,MAN
4DE52607-8D8B-4E56-9B4E-7FFF4F61E6E2,ACH
6AB6B524-4EAA-4CEB-9551-05F24E569387,CDG
BF72DD84-D930-4647-9C23-936FB59BB056,""
F8720709-FF78-4B8E-8929-6063BF75E8A3,TRD
35DD6308-5297-4422-AE99-B5983783B6F8,OST
2867A17A-4387-4C63-B021-9D615E18D917,UFA
00447962-5BB8-4EBE-A890-A4F2D5C44260,AMS
A780AE4C-8328-48C4-87F1-DF742EB57000,BIQ
D9EEDF08-39D7-4FA9-89FA-1AC9DD628DEC,SWZ
3B6F3DD4-841A-4A1B-99A6-F4386934FBD4,LBG
637E91AE-E3A9-4B7A-882D-1CFC9D84E4E4,AAR
A3EAE177-FAE8-43C7-91F6-E687AC88AAC6,CGN
1D431957-5506-4FCA-A30D-10019A00B3AF,DHR
22161CB3-7672-4807-A728-29392189633B,BBS
17BCFAD5-526D-4A1E-A28D-7FB5D6B5FE09,OPO
374B1E94-F348-4AA7-BA71-0819753978BD,AES
1E4FAC85-F967-4113-9511-CD6E6EE2B23F,VLC
30039B3D-9146-4A9F-9A04-EAE6D69F449C,RTM
91259A45-0315-45E1-8554-337205B2C065,QCY
E5CDB82C-7726-4EF8-9A29-0B6BA7B48573,RTM
28439AB3-B4B4-469D-8DB9-4C828C7C5D99,LBG
738AF277-0C7B-40FE-8F49-A5EFC48CBC5F,BNE
BDEC631D-1D89-48E0-913E-7891F67F2693,VIY
9BB304F7-B4C6-412A-969E-2E06FFEC2078,SGL
7998BC2B-6F54-4571-B4CA-5BC994257511,""
91B13C3B-2711-44EA-B9E8-7CACA6FCA6D3,MRS
E98AD683-68FC-40A0-AD6A-70ADCB1F78B4,LIN
635C87C1-3F3E-4B03-AE82-99EADEA47923,BGO
EA5A89A0-1C70-4314-8218-E0C4BFCA65DE,LCY
7D43CE3C-6CE5-409F-AC32-D26C11A711DB,CBU
AC05FE88-8725-4238-86C3-27D10E662FF0,NIT
E7E2DB02-C8B5-4CCC-BD6A-DCA5FAE491E7,IAD
41E05A3C-CD27-45CD-BEAD-02FA6F626B5B,LUX
54F1A862-1A68-4FDF-9835-629503C94640,OSL
09327B9D-098A-4456-8ABA-64103C126FA4,BMA
09BF67CB-DABA-4C3E-A6E2-E1BD8045EE3F,CUF
544F90A5-5E8C-481C-B039-B633403902B4,SVO
CB4CD629-5260-41EC-BA04-599C348087F8,HND
303A69F6-A15D-487E-B61D-A7898074AF3D,ORY
5E8E4747-8352-4375-A9AE-5CE10D5448C5,LIS
84014CE2-CC6B-454A-B68E-12842B0173F2,AMS
60F58959-0A13-4D63-9D23-AC321FFAA5CC,ORE
D9199119-3CBF-4B40-BF25-1AE6AD169077,RTM
D1DD7534-CE78-472E-B3B9-BB10F9FDD475,LYN
054474AC-0D95-4E18-AF97-133D921105F0,BOU
569351B7-5FA5-4426-B3B6-3F0E9EA043EF,RBA
A6C0E712-D031-4D32-A83F-A8F6D903FED4,ADL
542A7714-B3CE-4AEE-A1B9-7B70BC3D2A60,TFN
2DD5D9DC-EEF4-439C-84D2-3382BC294A35,OSL
545FA3C9-13C4-494B-8E4A-2F9E6CF8504F,RTM
EECE9F90-7EE8-4894-A5BC-2C13256AE361,UTC
2FA576F4-B8DB-4221-B30B-0D4C22080F41,RSE
5F7E440C-E1C9-4433-BEC2-098FB859C166,NAY
4D02C4EE-9FA8-4105-B15C-8373B514AF91,BFE
EB904D39-BA02-4FA8-A7CC-DA663C0735FE,PMO
6DE086F3-AA7C-4364-B97B-13F58881A2B8,MLH
9776F190-5994-4845-869D-0604AD0765CB,LYN
F03EBE43-B0A4-457F-B55B-D41A4CE7C5D0,TRD
8A4F8C3E-2A0F-44CF-9313-48C533E813D5,NWS
ECD4D5AE-6EA1-43AD-8698-C7B39BFCE848,DCI
45C07333-FFA8-4368-93E6-D1548E887B8F,MUV
8E22F36D-5C97-4D78-BECA-A7659CF4020C,ITM
70094D24-EAD5-4A86-B441-A14E5F4E8FD1,GRQ
44EE1623-FE61-40CC-98F6-83D7BEBEA7E9,URO
F45FF0C4-6BAD-4226-9CC1-2917F7975D8E,FDH
25C93DFB-686B-4DCC-8250-15D5F596E6B8,GVA
79D73DC8-3943-43C5-929B-E0C2B48E86FF,CCU
4824BE65-AA91-42A9-90A1-4D84F41B817F,LBG
38E3AD76-32C3-414E-A363-C3B3EB166A6F,FCO
7DD15136-FB37-4958-ADBE-0CBD7CAC9134,VIY
CF512F87-C8E6-4B8C-8664-5CF59CCC014A,LBG
B7A8F730-A636-413E-984B-8BA0B7CF939C,DSM
0A881748-6F23-4C5E-A176-05BE3B2DDFFE,LBG
6E4EC221-F746-40AB-A027-1B01684C88F4,OSL
4AB1E7D1-EABB-44BD-A287-2104F0904C01,AGP
17885FDD-708D-40D2-B4E2-A085FCF5B6C7,BMA
D8DC7872-10B1-411E-9C97-F4812D4F2E56,LPA
F242571D-3115-4B02-B94B-CD2AD638A0B3,""
28F50C5C-6E78-4C10-8212-D6A5C7BCE447,CBU
4FBA5CB8-6F5C-433F-92EA-84B1C3F1CD2C,SVO
0C06C348-7F93-485E-A271-0FCBFCDF8162,LYN
AAE9B56C-ED1E-4555-BD74-2B91F0078AB2,MRS
3A6F59B5-72BE-4B3E-8010-76A5B2DFCF42,NES
75BCB4D0-7C9B-4809-926E-7C76DB1FEA6C,LPK
6129980E-C7F7-4568-91C8-8A0193E8D2C2,BLR
726E6DE0-AAD0-428B-9F56-7607A24516EE,ESH
EEE1D818-E66B-4B99-A7ED-8F0C77D7E487,OSL
E2A35B3E-085C-49DC-A5F1-4B27C37AA9D2,CSY
247DF319-4852-4BB1-B23E-9B8144EFF91D,IAD
F9CF29AF-EBED-418E-BA33-4D148BC724C1,TLS
E15B6A50-B6F1-48D9-A52D-4B063E95DEB5,SVG
6344A967-E42C-43C1-B745-2012099E621C,STR
4422D99B-69D8-44F6-97E5-06DED34C0FEE,TRN
029085D4-D9C8-4BE8-AA78-7CB48B5E15FB,KRR
38661CC7-C171-40C9-9A19-E00D64A22845,FRZ
78DE6871-5B63-4BC0-A468-05414ECB9FA8,MMX
CAEC55E0-B56D-4E62-A4BB-E30E01804F6D,""
18E1BE90-74A2-4D86-A589-3FA32EB8872C,BMA
3419DD96-D266-48C4-935E-F9AF60BB23ED,ULV
5900DC26-734C-48DD-ACB3-F0C741A857BA,BEL
29F9C79D-0902-4511-93B3-AA132767A84D,ENS
BBB1323A-D72E-496D-A774-A2346DC52CC1,QTJ
0FC87810-1FA2-4A9F-A81C-F53CC18D7811,PGF
FE7EA500-C994-4B9D-9914-72C5A6A87541,BMA
25928795-C88C-40BF-80E6-3C34B283FA89,""
0E765AD7-308E-454B-8073-0E266E9140E4,FUO
2FF462AF-8BD6-4340-816F-6BE0A4FF3B69,SPM
B6D50191-C0B5-41F5-84D1-D7D58DE495B5,RAK
E31B3BA0-4DD4-47CF-B340-256D3384ABE9,GLZ
8A603E53-D6D1-4031-9777-B46033E8644D,STR
E6B74C87-1BB3-4457-B909-3E02BC50AD42,THF
02BA8F10-85C5-4731-B5ED-4A4207907F73,CIA
5281A72B-23DB-45B8-A95B-74222724F037,NTE
B74E7073-5B4A-4D29-9F07-A73584A7592A,SHQ
15E0CB75-5389-4496-B938-2A16302FAE4B,DUS
DB10F8BB-C13E-477F-A271-5347F7061DB2,""
1E596E84-563B-4BE3-BF97-61F9DB01D069,DMK
B77268AA-3018-447D-B69C-A0EB332CECEA,RIX
BF2C7F67-770C-4C67-B253-B07291999E2F,TSV
BEAA8386-A109-4DE2-A30C-3B76C7011F29,YOW
D7FAB6BE-4662-4C07-8D74-66389D17B585,TEB
8EF63979-07EE-422F-BD45-85D47AFEE146,CPH
086CFDED-BB38-468F-86E9-37D9FD5F773D,OSL
12E4D085-EB49-40FF-91D9-9A280FFD1226,GLZ
2A428F59-1FAF-43A2-9B97-787C4F1C69A3,OSL
156FCBA4-1228-4496-9BAA-75CA48D373C7,LBG
51AE74AF-C267-4AA4-B557-08F30AD0B432,BRU
B26C501F-A5FA-470B-AE29-C5C249FF1380,ADL
7069A539-3F0A-4F2C-B7B9-78D612FD68D0,SUB
C9F5FE1F-0953-420B-AB5E-40F76CB9DEFE,VIE
E2D28371-D3FF-4823-AB1A-D0426207D006,MOL
C76D719F-A328-4D54-BFD8-10C72CBC4A76,SVO
34D3DAEE-72AB-4F4F-95B8-C37269392253,TUF
5FBD0EC4-C32C-48D7-9C12-5897172D30D5,SVG
87206395-0AED-42D9-832E-852C4430657B,HLP
F574D6CA-4669-406C-A109-A11BF31B94CB,UTC
B7E55872-375D-4A7C-8174-7EDD3FF592C7,STR
5D2C0EB1-AE28-474F-A7F1-77D914BFB0FE,LIN
EDF85B9C-E3D1-438C-996B-2A7DA8022279,""
E43C1BA4-EE84-491C-B039-5D68BA762A95,CVT
28086F3A-A8FB-496D-AFAB-F4ADCAC6FF1E,BOD
40FBA313-ED21-40A2-9C37-F3338D726711,SXB
147A69F1-2CEE-4F30-A932-55020203ADFA,AAH
5A8985F1-982F-4CB4-B69C-E1E39AF57B0A,GSE
502C6EDF-7D3C-4DF7-8230-B6100E425492,SVO
2AA41EE5-CC9E-4D70-A79B-31F2B55D68E3,SVO
08D524D2-2F11-4659-9869-707B42A20CB0,MST
5A8B6E8F-561F-46C4-8761-39EC3D754054,LIS
5378AFD5-7D9B-4F18-A1BF-23F2EBD3CFEF,XME
AF278A3A-BA98-45BD-8DE1-5FF79046CA8A,HMR
A649CD22-33B4-400C-923C-6EB339EF5A45,LBG
A10C0804-48D3-41BE-83ED-0323EDB3A5E8,POX
A9B8CDFA-8528-46FF-86B0-F4D478CA5DF7,AMS
2CAEACEC-198A-4E6D-8D95-4CAFEC895A6E,FAO
233F785D-C2C1-4A75-9CE6-EA2F09E3099E,STR
F849BDB7-3B24-410E-8835-6AAAF17860D9,APC
41E034A3-694E-4926-9628-E8109C50DC99,QCY
9C938450-17D0-4C45-A982-5431D1886E45,NAP
1A3181C8-4E63-4A3F-BAF7-D3267F910662,""
C26E05D8-FDAE-41E8-ADAA-D3952FDD32A8,FRA
45901E21-FF1F-4DE2-A71E-7305BD06AED4,VIY
95F3EF84-DF36-4448-941C-03B050EFEA2E,LIN
5DC63D9A-4522-4C8B-980F-0DA3D313BBC9,FLR
A2C65402-337F-4660-8ABE-6D828B32D68E,LIG
E62CBA53-A39D-4D0C-87B5-6A1F179604C8,QPG
1C8D81A9-55C2-4EC0-ADE8-001FB91EDADE,YCV
A99F355F-3CE6-4E72-8FCF-DFF44609B5B9,ANR
BE0BD9F7-82CC-4746-9CB1-4253FA2BDDA7,TRD
AC8E0FF4-2DE9-4F20-91BE-BE8257107F03,OPF
D91F2C76-B7E9-4579-9415-E57F6721D1A7,CGN
2066D52C-A458-42F1-A049-0560E6A528AA,PMO
AA506FB2-1806-4B88-BCB2-315F7647A29D,BIO
424B830F-CDEF-42D9-9A0D-82E069CB9D0D,CGH
E87C0244-208A-481C-B601-1594B2C0C687,""
2B5B463B-60DC-4C9A-AC3C-10CDE30ADB0F,MRS
E28D0CB5-F970-435F-A8AE-A2BD3F718EF8,HAJ
93B1ADE5-577B-44F4-A4C8-9F38509E3F74,SVO
5125A4E8-0DE5-4946-9F88-6E15AEE240BD,EIN
6B84D2D7-DB2B-4E5F-8A62-A3FE0B196635,BCN
735210A8-0F13-4EFE-9D9C-6F914E505C14,NQX
75C5E083-456C-44F8-8439-AD047DF4CB4E,SVO
AE1B3747-6EF4-430C-B099-F7C3D160FA14,VLC
44F1834A-8F28-49EC-A514-71F56894E150,OSL
59994B39-6A99-460F-9BEB-4F39614AC36D,NCE
5510106A-B104-4D99-9280-E44511A13A00,MAD
0DA4EC8A-D286-4375-ABB9-9C835D2D01ED,TRD
65844386-03F0-4662-BD6A-000C07D73801,QTJ
FC477D0C-DA16-4B62-9F01-5EABE40E7422,TRF
AEC3F183-6B73-4050-B13C-240395D5BBCB,LEY
3B4A3EE2-E4A4-4870-95AD-166ED9998613,LBG
544CE815-1EB5-42C5-BADA-6E1E5A39C7CA,PMI
30F4C514-D502-477E-B7BF-57175C452F42,BOM
B3486089-A10C-4219-AF17-543378C237A8,LIN
44EA5277-508F-411E-A382-0EF4ED46585D,UDE
0361CE5D-BCB9-4179-B2A6-1D2D5072B8C9,SJP
C6B803CE-9F55-441D-B751-0256FEBEAD00,NAY
A1E18B47-EBC3-42CA-B319-3E5EECE4B533,MRS
9AF88A12-A146-4D59-AAC6-68A2CCA68C91,OSL
313E35D7-8043-4CFF-BE16-FD48A416AB39,RYG
3D2C0DF9-3577-4804-8B51-33A7276EE592,GRZ
AB7FCA03-429B-4BBF-AB45-629642567B6D,BRU
D2C6380B-9EE9-4C79-9B45-0956D254DB8F,LRT
161E569C-83DA-45E2-A32C-0B6F5CEFF6C9,MAD
BAD41FDC-A727-4CBB-9FCD-6AE87F4FE70F,YKZ
1ABEAA65-A5FE-48DA-8D10-35B74BD7B077,UTC
